shot,target_id,target_label,L0,Lm,Lnm,delta_m,delta_nm,tau,embedding_model,prefix_ratio,sample_count_limit,cache_path
7,03506a562d411189f8fd56c913bb8a47cf7d945bfefbc0e159780960dbdb2f83,1,-25.0384211029,-27.2129240866,-30.7029414599,-2.17450298376,-5.66452035698,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2b625920b444aa6e5d4afe74f43c770442f1acd30dfd70ea2a9c6a1312d8a290,0,-53.9418886685,-53.8458860213,-49.9988173672,0.0960026472845,3.94307130134,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7384e1ab0d119d7aea8f4028402cc52003b940d903e4f97710ae00fada8f6ed9,1,-41.9743591048,-43.6394557891,-46.5179139539,-1.66509668426,-4.54355484908,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,831d542e2dc7fe59b07f744e569294f0cd42d51bad8568aeaec14d0560da87c1,0,-58.1622713259,-61.2877133304,-61.9690299716,-3.12544200456,-3.80675864575,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9393030b4aa00b4e6045bdad449657dd21517e3db18b677290bdb27d46e24398,1,-48.4288265215,-49.2081503936,-61.2030510023,-0.779323872092,-12.7742244808,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,651baa9dcb46d190d5c512f8c796e6d5b5bc7559e021b15c13124e6e5099be82,0,-69.4536862246,-68.8825437487,-67.8286318369,0.571142475913,1.62505438768,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b5acdc4856c8b14fba84b53182dca2364f0f15d40988c06663e68c5e7099ad32,1,-45.9849729456,-42.3402197069,-45.4394836221,3.64475323864,0.545489323469,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,08c1b56ab0f7a840d42d67c6aedc01a541cb4eb60f56037a518a3fe2d1aab6d6,0,-67.1099126926,-60.2483860752,-62.0099949957,6.86152661734,5.09991769683,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,cd51982cedc2aec098f1736f011953f87e8af809eeb96c0dae712434137f4839,1,-40.2573367069,-33.9424046132,-35.7612066749,6.31493209374,4.496130032,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,df15a413909aa5b3da6e84da6c667b93fb8119707a1ccc1ef91ff13cfc57550d,0,-61.7958242773,-61.758192523,-57.6208530921,0.037631754337,4.17497118519,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,6879a2d0827b22f19810a723407f1b10ae13059626fe638f8e01cd3e3209ce4c,1,-44.9376015561,-48.8318979376,-48.294806039,-3.8942963815,-3.35720448288,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f6794131d7754e072c4d33c22459d3cf1a312e1e03f05d1723afb8eb00373db2,0,-49.1136447231,-46.1861405326,-44.5659185359,2.92750419052,4.54772618724,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f7edd49a3259838a2a874f52ad705d2d55cca5058c36e0a707d12906f678116c,1,-66.7793002892,-61.1016826259,-63.5539214085,5.67761766325,3.22537888065,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,4c41e13b14751bf7102790bb122754b769674cde7506f51e8fcf5dca9bcd4993,0,-48.9839526751,-48.5792323284,-42.4343093105,0.404720346706,6.54964336454,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,26654f067c47bbd0ef95d0cabd430fcff7e9967b4a1c53125e9e35cd69a7a0b6,1,-25.6499157968,-20.5980023457,-26.2372012225,5.05191345112,-0.587285425747,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f48c9798b3abfe636aeffe60355649aa0045271aa1a472c0a4ae8fb84d538ea5,0,-47.4195288924,-50.3505863954,-41.3386638509,-2.93105750304,6.0808650415,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c024f1a711df6cd2c7b82b7c984ddee350f30856332d44a965ae63017c35f397,1,-37.6159944302,-40.7934951995,-50.3846589172,-3.17750076927,-12.7686644869,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,674b3e0bf840fa3146c483cc67385b7ee617929412b438802f6ca32d6acfe788,0,-62.7991810469,-63.887973975,-59.4005071176,-1.08879292813,3.39867392933,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,816c3afff58ea1d06c06d5f9d09f8fd0c084c7d144c58d5fd2dbe696aac5d456,1,-54.024620638,-50.2671069273,-56.5201366701,3.75751371065,-2.49551603211,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,def3054ac7148c401902eeb9627f677a614a410bb5ac3b608f759fc078ca1779,0,-42.0460538006,-44.1551587337,-41.3884591205,-2.10910493306,0.657594680177,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7a99da5de32178696939d619eed2f1d8c59219a51bce5db24670adcdab552dc3,1,-55.9969496001,-53.1020237804,-61.6908482522,2.89492581967,-5.69389865216,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,cbd7fe5bf8703a0c3de5086f8ce20ac0f539a648d308fc7a7055598b16d649ad,0,-33.6292957986,-35.603854293,-33.1764894361,-1.97455849447,0.452806362437,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,771fa306c702088f83c7b0cb19477e14644c5063650c8758a753ab8a84dac194,1,-35.4086038756,-35.7300292283,-37.753554476,-0.321425352741,-2.34495060042,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,14c2c0c5669d88859c271957a68df69a93aaf8dc295ba878075cabea149c27b4,0,-53.6444531942,-52.4717774754,-50.3202065487,1.17267571875,3.32424664552,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,fc3720e2f59f92e1990490fb4e4d662d8522f1a5f50d6d31a66f4e5ab972f63c,1,-72.0462103727,-66.9750986697,-75.3272804141,5.07111170301,-3.28107004131,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,6b057f8a23466a6042364f15fffb2ab8c70a30534bb14b9b9e75d7a96ca70556,0,-46.6291243043,-49.4066475383,-46.2926465458,-2.77752323398,0.336477758531,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,98473af81c9223fde21893be7a404e99769647b9e28e3bfaa2259157693982a1,1,-50.5871176231,-41.6069555298,-49.3224900932,8.98016209331,1.26462752986,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d3203dde00d673c55359377c2fc2f74df8c2eca22118e91113c93a311a0f9418,0,-35.1939871425,-33.7825905283,-30.067162723,1.41139661427,5.12682441951,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e5ae55e62ccbd05c7da90a94fdf2444e4607a0dc8c3a4a24dfc01e7742f88630,1,-71.8887385975,-68.3770469266,-70.9539807927,3.51169167095,0.934757804819,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,4958486d98073dc3e3428fb1a9ca72bc616bd0220a1a4cb14a57ac91ae8bdcfc,0,-55.9373640345,-52.4620299333,-53.5480943871,3.4753341012,2.38926964737,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d1074a6bc45a6f5be1e3a6dc2ffc7e1ab389830a01b9b76d49dcebcb98d20b30,1,-65.9035409217,-64.7965225508,-66.1080927662,1.10701837084,-0.204551844513,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,77cd2dcaef485e25b8f90c0c56e5161cc4ebaae48e7a8ae087a5a5c11e7b766d,0,-65.9388227215,-64.4929226728,-70.0872026495,1.44590004863,-4.14837992803,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,aa55d9c0caa3899f18772f4473725221b51b8eba903b00a18c4f407c72664aea,1,-47.8549137616,-47.1812000743,-51.6613626071,0.673713687284,-3.80644884552,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,80fda8657384a0bbcb77a6936db6d3cbbdf9b2abc4cbbab3ff370389e345ca08,0,-62.7251704801,-65.4101584945,-59.2945638951,-2.68498801447,3.43060658499,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f9825d846a1a4b4f975341495d43a1637509c03494bcf9169ea903e1ef5fd71a,1,-48.9222368885,-40.6146997142,-45.5524158398,8.30753717427,3.36982104865,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,aa61fd6cee2161ffe9b33ec77e8dc059f302b156d6639a47e9ca3a7219b277b5,0,-62.1129753407,-58.8091019718,-56.8341271498,3.30387336885,5.27884819089,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5ec49fe7cbff3a412661fa26db40a7dcaf1eafaad3e160b11c8cd75d67e91b7d,1,-62.6310636837,-57.4971724362,-62.240344592,5.13389124756,0.390719091712,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e0e5bd11ee5dcdcb47ffcc5040a56f24c6c1ac4b98c4f33dd34b2419a4f805ef,0,-52.7758142121,-50.5623303954,-50.1860547179,2.21348381665,2.58975949418,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,6a20c908df0eaad0deb6d239f980031673e59d1830c5a735502d243837974bbc,1,-42.2688220643,-36.3841320234,-41.5513752498,5.88469004086,0.717446814492,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,331d9306a6ce13e3946377069998c0e12d5bdefb7556eb2f328e9419088efd74,0,-42.6770718869,-38.6583248825,-40.2742674826,4.01874700442,2.40280440437,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8f9e8b5b4c126a82868230c0780da7c7a0113107370ee7834137d9ac6b89b807,1,-50.2752330771,-48.0085388049,-53.9157691417,2.26669427213,-3.64053606459,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,88563d8c9d36dfde15b11d30df96a01f973d1087db76d90e9bd2569cb6f44514,0,-54.4465880031,-48.9739645107,-48.3227018505,5.47262349238,6.12388615264,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c779008415423998f03687590115bb374029e9421e5d7f1ee8efedcb26a8c68e,1,-46.9575923468,-41.4492135859,-48.3855082749,5.5083787609,-1.42791592814,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b4b1b8c2b5d6404c6082082297faf6c9c8ca4deb2cc268b0b62085d84585d005,0,-43.8231891561,-39.6267100177,-37.9130582261,4.19647913844,5.91013093005,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,921a562b3913ac78f87b6013e714b0dedeb8af561d9179e9517de15e1a00d0cc,1,-53.0441729,-50.7722607996,-54.901524663,2.27191210033,-1.857351763,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1a5bb357786fccbd4db3553791e9b258533f1d4d8a39bafa274fa6b38ca3a6f0,0,-64.0219414869,-63.6781785255,-60.6943302634,0.343762961383,3.32761122343,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2b5ad5f25a021440b6c1ca4150e33f68fa47910034e0d1e9641b28fc35608338,1,-59.8209830829,-56.2187291611,-58.1091289812,3.60225392184,1.7118541017,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,0511ea65f73f4d47b00092c7331ccb095fe99d3b70b3b3152fe7c683898136cc,0,-52.0543617437,-43.6985791571,-42.7917846133,8.35578258662,9.26257713042,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,13d2dbf7dbd756b35d8ad07346d4983f24c235374945ef67c5a1d405a2d20ae8,1,-40.1312841415,-33.6196602002,-38.257724704,6.5116239413,1.87355943749,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f9d4495cdc3b643251e568ac51e977d251cf12bd9f4d2c8a031b619b0203d5ca,0,-75.2849227692,-69.4891858413,-71.1596240327,5.79573692796,4.12529873659,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,077135fd54c62cf6ae14e277b201e8af05356cf57af21e3fbcd31c9e8a9c72e1,1,-62.1905449132,-58.2777418176,-60.888069836,3.91280309553,1.30247507719,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,15dc8670321cc7bac15ac74f6eb18dcaba8274c40a9afa2a142e5f6f57b4cd3f,0,-55.2330936178,-53.2654482785,-47.1903557613,1.96764533931,8.04273785653,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1b89535cfe909725be8fa64533bd079d5b8a6568a2a20f12e510a104e6a9a9af,1,-71.6044405349,-66.3026526664,-69.991379835,5.3017878685,1.61306069986,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,83e0fd1acb64fadb9a9820c8dc9adde690e9dd7c5d9a3053c5c18ef3c6b11684,0,-55.3366131823,-55.676113683,-51.318911296,-0.33950050074,4.0177018863,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2583fa7876996c44090ecfc09da5541c226e88ad82ba3c12fc2a8bdef3d15ef9,1,-57.3911267169,-50.7779831155,-56.1772854764,6.61314360139,1.21384124052,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,eaab64f47de9d8ba047a822ce0cfdc3350e55b1cbbf3d2504381f95b924d7c85,0,-53.1477163158,-48.7333187342,-47.949536191,4.41439758157,5.19818012478,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,481ee692b1323edd51a5d3b7dfd2f88889c591c86c4047c7afc5c3a38735ab7f,1,-62.2121505794,-55.0880561968,-57.6805388813,7.12409438259,4.53161169806,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,00c9191c98e83c5b3c4365a816cc3daed3380d1f576713a11fc64ad10881fe16,0,-75.8270214469,-74.1126645916,-71.7753167651,1.71435685528,4.05170468176,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2cb9672a97ea3382d42625e76ca1ae73770dc037d8d3dd4e2dc975fdffd8afce,1,-44.7678037577,-41.4030987187,-41.6260609677,3.36470503901,3.14174279,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,dee99ba7412e0ec6ebd3ed52078e21d25f937b8e58fe70ef43bbb6f2bfe129d9,0,-53.6095532404,-51.0376070557,-50.6743918009,2.57194618462,2.93516143949,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,0746c575c998cf5efef79e052aa973db0c03869f9c3be3be1dbb829b4be00c69,1,-53.0035653982,-46.2501075543,-48.6007827791,6.75345784391,4.40278261908,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9bb5f2473568849cff13cf80bc0b323a40996fbc55907e012d41e0b66a2a39c9,0,-31.2737013842,-24.8351432264,-27.9857779526,6.4385581578,3.28792343158,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,6d35c2518c4dc5777c3f2fca3db43b987b9efbce3d1ffe08677b82d79e6c043b,1,-57.8443580408,-53.458294224,-55.5292294012,4.38606381682,2.3151286396,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d0d4097053ffb1ed16d4b3ff0ad88d7712a658bcdf32571bbdaf700396438ef8,0,-56.7703778032,-56.5798666497,-53.1674325197,0.190511153454,3.60294528345,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,fa2bbcc86cdbe552c88228de3f33dfd106bf96664dec9b0f0fe3da773d5af594,1,-56.3147419573,-55.0520827983,-55.2031080047,1.26265915909,1.11163395264,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,ccd940d6330e808ade9ec6dbe6c10b3fd479ef2d7f538dcb4303452981be2c62,0,-55.2893797738,-50.3408840097,-48.4621281741,4.9484957641,6.82725159977,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e552e63d6abf0433c4c30ea50a2ef17e2586bdb22b71ceaf54e83bfb67542963,1,-50.3818231161,-45.4973569441,-56.0106353082,4.88446617199,-5.62881219214,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,476d298d2e0150b79ad7ba7ed293ce6233f07722f9508e0054fecfc0f9f3edae,0,-74.5588108998,-72.9802666221,-67.3446246127,1.57854427768,7.21418628703,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c13937fb1ef9b8d12f13b00c03e5599ac4855aa635e9f56e1efe394237c9bbbe,1,-48.6530758975,-48.9951432064,-50.5835102285,-0.342067308834,-1.93043433102,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,aab7146832244ae18eb7a1b0c2a604aa8bf84da72ab36c012e78afc5a71570c3,0,-52.1042077316,-50.7696685499,-46.5531604558,1.33453918168,5.5510472758,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,98f1a37b6b349fff24098e19eb673c30e12a12481e0218b80216accf3ce3a432,1,-41.5230676395,-41.7413155137,-40.0549866661,-0.218247874159,1.46808097343,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,92f83def5a4433777419cbb29ba6790086efdd0a31dbee24b02913307d4f5d74,0,-69.2393899278,-65.8467782552,-64.763418758,3.39261167262,4.47597116983,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,fc6b0cd939768b883f687c6b23b065b131d8e490d52b32a258798f1a4d61e840,1,-61.471657548,-60.5490486947,-59.5577040332,0.922608853337,1.91395351481,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3be618b6b87795102dd53cbfd666aa37e5a5e5af11ee3de8faa593e5dfed7968,0,-56.972401088,-54.0578653002,-50.8543385094,2.9145357878,6.11806257856,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3e4aa1c5b506a3e8dc255e87f6f851f06ca7cddd22225ff8f0619c2999bf4388,1,-41.2142580502,-39.4149842548,-39.1632226152,1.79927379541,2.05103543505,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,494122870084195223fa07554aed1727b5a225d309e93eb756d8a01b66da193a,0,-32.2916045956,-30.7901769626,-30.9347792933,1.50142763296,1.35682530229,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c573ccd9bdbf483a8840db826e55b2e71514e1aefb345a32be369e9b9ac3a665,1,-54.4696324573,-60.0332418879,-57.1307917828,-5.56360943061,-2.66115932553,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,0fa14cf088d3c78a21acc21a760058966f09b8c8c8d3edb5d738895acdde5782,0,-54.317133495,-56.0332358538,-54.9945673938,-1.71610235879,-0.67743389875,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,0f2f4622b48b54486c3ca3a26a75c8cd34a331e390ea2a8ad2913e381789d2a8,1,-47.5291324663,-48.9104342724,-53.0049853344,-1.38130180614,-5.47585286807,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a0decb00b8e551f86ae4c9712637580b523526f9b3c1a3a61091a94bab01029b,0,-57.2677120999,-55.3195156355,-54.9074115939,1.94819646435,2.36030050603,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8d8a3d42f0a63f2eab6bc028b267ad93c71b9d52187eb488f23d408f08e83209,1,-54.1106217533,-46.7556736018,-53.8212419975,7.35494815155,0.289379755781,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,361a2c0dad863e16987ac072452f0b3d89d78b63445c6d5fc5287ad9063c4c9f,0,-37.1659738713,-34.2423890644,-38.2995174951,2.92358480692,-1.13354362375,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e49431ff58f066525376462504a9aec3bb95154ce5dd941c7cf147e90038eb1f,1,-54.0053019064,-55.4832938062,-56.2204433315,-1.47799189981,-2.2151414251,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,810316ddde07127021ed48886f4fafadfd505f0c4ff5329c7ab934dddeb8b7c5,0,-51.2495827311,-50.0388668258,-47.8326912904,1.21071590534,3.41689144072,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,cc1bf1187219a8716abaf0bc8cd7547f37ee87c0ebc5a81f490428ea1b7dbf92,1,-42.9726499737,-39.9339671863,-46.2167025959,3.03868278744,-3.24405262222,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f174473a774bd49fab9d217ad40fcb250cd1f8d27aa8b0b72a404b16f412e892,0,-41.9650342846,-36.7347395981,-35.4762790444,5.23029468652,6.48875524029,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,59b670534738554788af6dd5b4658b2cbf471ad44622f2d53e4ba1be04d3e8c4,1,-56.6738897629,-52.745390165,-55.5402261523,3.92849959787,1.13366361058,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a5ed00663f8e7013bd5169dccfb2b3e7fa748f9f6dd5a76ffee0905e73fcff42,0,-42.6561727667,-46.4007448682,-44.8705906166,-3.74457210147,-2.21441784985,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2fc446c696a025afcbeaf629e193ad8408d1b5736ac95458f503b74bca6f7af8,1,-63.646631636,-60.421716058,-63.762141697,3.22491557797,-0.115510061004,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e77abb2812ecae55563de8436a882520dbc5c8c759db22b84ff2fcc62caac2b1,0,-62.0712998576,-62.4165320454,-59.2686090579,-0.345232187878,2.80269079969,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,da7fa6625a40891b901a2eaeb8046c716f54e5b04f33d7e04b03445aefe22548,1,-82.3928502718,-79.0311102226,-84.2255537192,3.36174004917,-1.83270344739,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9532b8ef6b06e162c313b8fb2623efb7b24499c87615c38837692ed90877852c,0,-73.1875043354,-72.1583249574,-67.1956599618,1.02917937802,5.99184437356,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,cba23a8e0f5268fe1ce6ce5a34c1d72345c621d0db7ef6c22b296bdeb4538702,1,-30.2131277804,-33.7503634369,-30.5949885199,-3.53723565642,-0.381860739445,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
