status,benchmark,model,data,split,sub_dataset,num_shots,tau,gamma,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.2,1.0,44.6,50.2,0.8,4.1,8.5,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p2_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.5,0,53.0,52.7,2.4,7.7,12.4,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.5,0.25,52.5,52.5,2.2,7.9,13.2,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.5,0.5,51.4,52.3,2.2,7.2,13.8,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.5,0.75,49.0,52.0,1.7,7.5,12.4,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,hackernews,10,0.5,1.0,44.5,50.2,0.8,3.1,9.6,wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/hackernews/10/wpmia_mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_hackernews_10_tau_0p5_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.03,0,51.5,51.8,3.1,5.8,10.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.03,0.25,47.0,50.0,0.5,4.3,9.0,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.03,0.5,46.3,50.2,0.6,4.1,7.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.03,0.75,46.1,50.4,0.6,4.2,7.4,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.03,1.0,46.0,50.3,0.7,4.2,7.2,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p03_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.05,0,51.7,52.4,3.5,6.0,9.6,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.05,0.25,46.8,50.2,0.4,4.7,9.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.05,0.5,46.2,50.2,0.6,4.6,8.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.05,0.75,46.1,50.4,0.7,4.3,7.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.05,1.0,46.1,50.4,0.7,4.4,7.6,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p05_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.1,0,52.2,52.6,2.7,8.4,11.8,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.1,0.25,46.6,50.6,0.8,5.6,9.9,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.1,0.5,46.0,50.2,0.7,4.3,8.2,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.1,0.75,45.9,50.3,0.7,4.0,8.1,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.1,1.0,45.9,50.3,0.7,4.3,7.9,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p1_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.2,0,52.0,52.6,2.9,8.8,14.6,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.2,0.25,46.5,50.4,1.0,5.8,9.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.2,0.5,45.8,50.5,0.7,5.4,7.9,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.2,0.75,45.7,50.3,0.7,5.1,7.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.2,1.0,45.7,50.2,0.7,4.8,7.8,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p2_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.5,0,52.6,52.7,3.4,8.1,13.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.5,0.25,47.1,50.8,1.0,5.8,10.2,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.5,0.5,45.9,50.3,0.9,5.3,8.1,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.5,0.75,45.7,50.2,0.6,5.1,7.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pile_cc,10,0.5,1.0,45.6,50.2,0.8,5.1,7.2,wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pile_cc/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pile_cc_10_tau_0p5_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.03,0,69.0,64.7,5.2,18.9,35.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.03,0.25,67.9,63.7,5.0,18.3,33.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.03,0.5,65.2,61.6,4.6,16.6,27.4,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.03,0.75,58.5,57.3,4.6,12.3,19.8,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.03,1.0,44.8,51.1,1.5,6.9,9.8,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p03_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.05,0,68.9,65.0,7.7,21.2,33.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.05,0.25,67.8,64.3,6.4,19.8,31.4,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.05,0.5,65.2,62.8,5.8,18.3,27.9,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.05,0.75,58.9,57.9,5.2,13.9,22.0,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.05,1.0,45.8,51.9,2.3,8.1,12.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p05_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.1,0,70.7,66.0,8.9,24.3,35.8,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0.log
